timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-28 04:00:00,29.34,67.42,89.23,7900.6,outdoor,outdoor_cycle05
2026-07-28 05:00:00,28.35,62.94,87.91,8884.7,outdoor,outdoor_cycle05
2026-07-28 06:00:00,28.19,61.69,86.8,8144.6,outdoor,outdoor_cycle05
2026-07-28 07:00:00,30.62,62.42,85.71,9774.1,outdoor,outdoor_cycle05
2026-07-28 08:00:00,31.55,55.7,84.95,11431.1,outdoor,outdoor_cycle05
2026-07-28 09:00:00,32.64,67.16,83.99,13060.0,outdoor,outdoor_cycle05
2026-07-28 10:00:00,33.88,59.71,82.73,14188.2,outdoor,outdoor_cycle05
2026-07-28 11:00:00,35.06,54.93,81.92,14903.6,outdoor,outdoor_cycle05
2026-07-28 12:00:00,34.33,55.2,80.92,14874.8,outdoor,outdoor_cycle05
2026-07-28 13:00:00,34.42,60.05,79.82,14387.8,outdoor,outdoor_cycle05
2026-07-28 14:00:00,32.9,55.36,78.83,13997.1,outdoor,outdoor_cycle05
2026-07-28 15:00:00,33.99,60.78,77.95,12536.5,outdoor,outdoor_cycle05
2026-07-28 16:00:00,32.11,66.47,77.5,11024.2,outdoor,outdoor_cycle05
2026-07-28 17:00:00,31.42,64.03,76.35,9551.2,outdoor,outdoor_cycle05
2026-07-28 18:00:00,27.42,65.01,75.12,8098.3,outdoor,outdoor_cycle05
2026-07-28 19:00:00,28.39,65.21,74.09,7722.4,outdoor,outdoor_cycle05
2026-07-28 20:00:00,28.46,63.98,72.95,7701.3,outdoor,outdoor_cycle05
2026-07-28 21:00:00,29.52,64.41,72.43,8011.5,outdoor,outdoor_cycle05
2026-07-28 22:00:00,28.82,64.87,71.82,8786.2,outdoor,outdoor_cycle05
2026-07-28 23:00:00,29.88,67.49,70.34,8084.2,outdoor,outdoor_cycle05
2026-07-29 00:00:00,29.22,65.97,69.02,7984.1,outdoor,outdoor_cycle05
2026-07-29 01:00:00,29.66,63.44,68.13,7604.2,outdoor,outdoor_cycle05
2026-07-29 02:00:00,28.52,64.84,67.32,8371.2,outdoor,outdoor_cycle05
2026-07-29 03:00:00,28.97,65.15,67.04,8254.5,outdoor,outdoor_cycle05
2026-07-29 04:00:00,28.64,65.53,66.24,8360.0,outdoor,outdoor_cycle05
2026-07-29 05:00:00,27.87,66.55,65.65,7809.4,outdoor,outdoor_cycle05
2026-07-29 06:00:00,28.63,64.54,65.36,7818.6,outdoor,outdoor_cycle05
2026-07-29 07:00:00,30.83,66.25,64.72,10007.2,outdoor,outdoor_cycle05
2026-07-29 08:00:00,31.38,61.23,63.49,11679.6,outdoor,outdoor_cycle05
2026-07-29 09:00:00,32.1,59.9,62.01,13086.9,outdoor,outdoor_cycle05
2026-07-29 10:00:00,33.75,60.48,60.51,14087.3,outdoor,outdoor_cycle05
2026-07-29 11:00:00,34.08,55.6,59.21,15182.5,outdoor,outdoor_cycle05
2026-07-29 12:00:00,33.73,56.3,57.98,15089.0,outdoor,outdoor_cycle05
2026-07-29 13:00:00,33.95,58.53,56.57,15271.5,outdoor,outdoor_cycle05
2026-07-29 14:00:00,33.44,60.86,55.38,13752.4,outdoor,outdoor_cycle05
2026-07-29 15:00:00,33.62,59.15,54.52,12695.5,outdoor,outdoor_cycle05
2026-07-29 16:00:00,30.85,59.29,53.92,11388.8,outdoor,outdoor_cycle05
2026-07-29 17:00:00,30.3,65.31,52.48,9539.4,outdoor,outdoor_cycle05
2026-07-29 18:00:00,29.31,67.58,51.28,7802.6,outdoor,outdoor_cycle05
2026-07-29 19:00:00,28.34,67.23,50.16,8051.6,outdoor,outdoor_cycle05
2026-07-29 20:00:00,28.29,62.76,49.49,8179.2,outdoor,outdoor_cycle05
2026-07-29 21:00:00,29.28,61.58,48.91,8254.5,outdoor,outdoor_cycle05
2026-07-29 22:00:00,29.33,66.56,47.79,7791.0,outdoor,outdoor_cycle05
2026-07-29 23:00:00,29.16,63.65,47.43,7697.4,outdoor,outdoor_cycle05
2026-07-30 00:00:00,29.21,61.09,46.56,8028.6,outdoor,outdoor_cycle05
2026-07-30 01:00:00,29.41,64.24,45.39,7901.2,outdoor,outdoor_cycle05
2026-07-30 02:00:00,29.2,65.79,44.9,8140.8,outdoor,outdoor_cycle05
2026-07-30 03:00:00,29.45,66.53,44.02,7695.0,outdoor,outdoor_cycle05
2026-07-30 04:00:00,28.98,64.66,42.64,8100.2,outdoor,outdoor_cycle05
2026-07-30 05:00:00,29.65,61.72,41.29,8186.6,outdoor,outdoor_cycle05
2026-07-30 06:00:00,29.23,67.73,40.04,8603.7,outdoor,outdoor_cycle05
2026-07-30 07:00:00,30.44,65.67,39.04,9855.2,outdoor,outdoor_cycle05
2026-07-30 08:00:00,31.29,65.16,37.56,11254.5,outdoor,outdoor_cycle05
2026-07-30 09:00:00,32.84,56.2,37.14,13060.0,outdoor,outdoor_cycle05
2026-07-30 10:00:00,33.71,60.72,36.03,13884.5,outdoor,outdoor_cycle05
2026-07-30 11:00:00,35.0,56.49,34.5,14443.8,outdoor,outdoor_cycle05
2026-07-30 12:00:00,35.18,57.51,33.0,15303.4,outdoor,outdoor_cycle05
2026-07-30 13:00:00,33.38,56.54,31.41,15130.7,outdoor,outdoor_cycle05
2026-07-30 14:00:00,33.67,56.31,30.5,14658.3,outdoor,outdoor_cycle05
2026-07-30 15:00:00,32.33,60.55,29.19,13416.0,outdoor,outdoor_cycle05
2026-07-30 16:00:00,31.75,62.41,28.0,11513.1,outdoor,outdoor_cycle05
2026-07-30 17:00:00,28.78,62.32,27.36,9884.1,outdoor,outdoor_cycle05
2026-07-30 18:00:00,29.23,64.49,25.94,8526.6,outdoor,outdoor_cycle05
2026-07-30 19:00:00,28.72,64.62,25.12,7977.8,outdoor,outdoor_cycle05
2026-07-30 20:00:00,29.12,63.1,23.98,7660.8,outdoor,outdoor_cycle05
