timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-07 16:00:00,27.25,51.61,89.23,171.4,indoor,indoor_cycle03
2026-07-07 17:00:00,26.68,55.19,88.5,181.1,indoor,indoor_cycle03
2026-07-07 18:00:00,25.84,52.55,87.54,141.1,indoor,indoor_cycle03
2026-07-07 19:00:00,26.45,52.69,86.28,167.4,indoor,indoor_cycle03
2026-07-07 20:00:00,26.25,59.69,85.8,134.5,indoor,indoor_cycle03
2026-07-07 21:00:00,24.93,58.74,84.97,163.1,indoor,indoor_cycle03
2026-07-07 22:00:00,26.17,52.19,84.08,198.9,indoor,indoor_cycle03
2026-07-07 23:00:00,26.07,56.81,83.16,159.6,indoor,indoor_cycle03
2026-07-08 00:00:00,25.53,56.18,81.91,187.6,indoor,indoor_cycle03
2026-07-08 01:00:00,26.96,53.72,81.1,130.2,indoor,indoor_cycle03
2026-07-08 02:00:00,26.03,57.74,79.79,116.2,indoor,indoor_cycle03
2026-07-08 03:00:00,25.91,53.93,79.44,129.8,indoor,indoor_cycle03
2026-07-08 04:00:00,26.49,55.18,78.97,124.2,indoor,indoor_cycle03
2026-07-08 05:00:00,25.8,59.17,78.57,144.8,indoor,indoor_cycle03
2026-07-08 06:00:00,25.85,54.32,77.74,96.1,indoor,indoor_cycle03
2026-07-08 07:00:00,26.25,56.09,76.52,197.3,indoor,indoor_cycle03
2026-07-08 08:00:00,26.59,50.98,75.59,221.5,indoor,indoor_cycle03
2026-07-08 09:00:00,27.07,53.17,74.69,182.2,indoor,indoor_cycle03
2026-07-08 10:00:00,26.95,51.47,73.89,184.0,indoor,indoor_cycle03
2026-07-08 11:00:00,27.02,52.85,72.47,183.5,indoor,indoor_cycle03
2026-07-08 12:00:00,25.91,55.23,72.11,214.9,indoor,indoor_cycle03
2026-07-08 13:00:00,27.24,51.66,71.37,160.5,indoor,indoor_cycle03
2026-07-08 14:00:00,26.63,57.22,70.03,203.4,indoor,indoor_cycle03
