timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-16 20:00:00,29.24,63.37,88.87,7841.4,outdoor,outdoor_cycle01
2026-07-16 21:00:00,29.74,65.05,87.41,8092.6,outdoor,outdoor_cycle01
2026-07-16 22:00:00,29.14,71.5,86.99,8169.7,outdoor,outdoor_cycle01
2026-07-16 23:00:00,29.45,65.95,85.84,8386.9,outdoor,outdoor_cycle01
2026-07-17 00:00:00,28.92,61.94,85.14,7937.3,outdoor,outdoor_cycle01
2026-07-17 01:00:00,28.65,66.47,84.08,8501.0,outdoor,outdoor_cycle01
2026-07-17 02:00:00,28.28,66.11,83.31,8359.0,outdoor,outdoor_cycle01
2026-07-17 03:00:00,28.92,65.04,82.16,7764.5,outdoor,outdoor_cycle01
2026-07-17 04:00:00,28.93,66.05,81.35,7733.8,outdoor,outdoor_cycle01
2026-07-17 05:00:00,29.43,64.07,80.52,8518.1,outdoor,outdoor_cycle01
2026-07-17 06:00:00,29.13,67.33,80.09,7574.5,outdoor,outdoor_cycle01
2026-07-17 07:00:00,29.38,66.22,78.34,9646.2,outdoor,outdoor_cycle01
2026-07-17 08:00:00,31.16,61.71,76.72,11962.6,outdoor,outdoor_cycle01
2026-07-17 09:00:00,33.77,62.72,75.49,13257.0,outdoor,outdoor_cycle01
2026-07-17 10:00:00,33.8,57.13,74.42,13816.7,outdoor,outdoor_cycle01
2026-07-17 11:00:00,33.73,56.62,73.04,14970.4,outdoor,outdoor_cycle01
2026-07-17 12:00:00,34.05,61.19,72.01,14657.5,outdoor,outdoor_cycle01
2026-07-17 13:00:00,33.4,53.09,70.96,14736.7,outdoor,outdoor_cycle01
2026-07-17 14:00:00,34.24,60.08,69.33,13754.9,outdoor,outdoor_cycle01
2026-07-17 15:00:00,33.27,61.15,68.56,12881.8,outdoor,outdoor_cycle01
2026-07-17 16:00:00,31.28,63.97,67.08,12065.4,outdoor,outdoor_cycle01
2026-07-17 17:00:00,30.0,60.26,66.62,9854.0,outdoor,outdoor_cycle01
2026-07-17 18:00:00,29.19,64.63,66.15,7860.2,outdoor,outdoor_cycle01
2026-07-17 19:00:00,29.31,63.67,65.95,7649.0,outdoor,outdoor_cycle01
2026-07-17 20:00:00,28.98,69.43,65.14,8498.4,outdoor,outdoor_cycle01
2026-07-17 21:00:00,28.64,66.17,64.1,7700.5,outdoor,outdoor_cycle01
2026-07-17 22:00:00,29.46,68.07,63.21,7970.0,outdoor,outdoor_cycle01
2026-07-17 23:00:00,28.47,62.93,62.15,7932.1,outdoor,outdoor_cycle01
2026-07-18 00:00:00,29.55,62.99,61.28,8447.8,outdoor,outdoor_cycle01
2026-07-18 01:00:00,28.99,63.13,60.07,7272.7,outdoor,outdoor_cycle01
2026-07-18 02:00:00,29.44,64.3,58.96,8020.1,outdoor,outdoor_cycle01
2026-07-18 03:00:00,28.06,63.68,58.39,8238.3,outdoor,outdoor_cycle01
2026-07-18 04:00:00,29.18,61.61,57.45,8139.9,outdoor,outdoor_cycle01
2026-07-18 05:00:00,28.03,67.91,56.74,7779.6,outdoor,outdoor_cycle01
2026-07-18 06:00:00,29.12,67.87,55.77,7695.3,outdoor,outdoor_cycle01
2026-07-18 07:00:00,30.55,64.79,54.9,9864.7,outdoor,outdoor_cycle01
2026-07-18 08:00:00,31.0,61.47,54.7,11178.4,outdoor,outdoor_cycle01
2026-07-18 09:00:00,32.8,61.96,53.95,12240.9,outdoor,outdoor_cycle01
2026-07-18 10:00:00,33.7,63.65,53.09,14068.4,outdoor,outdoor_cycle01
2026-07-18 11:00:00,33.72,61.19,52.24,14567.7,outdoor,outdoor_cycle01
2026-07-18 12:00:00,33.71,55.12,50.66,15036.8,outdoor,outdoor_cycle01
2026-07-18 13:00:00,34.02,57.12,50.05,14673.9,outdoor,outdoor_cycle01
2026-07-18 14:00:00,33.86,58.31,48.01,14008.0,outdoor,outdoor_cycle01
2026-07-18 15:00:00,32.71,57.82,46.62,12821.8,outdoor,outdoor_cycle01
2026-07-18 16:00:00,31.57,57.65,45.8,11775.8,outdoor,outdoor_cycle01
2026-07-18 17:00:00,31.42,65.76,44.43,9677.5,outdoor,outdoor_cycle01
2026-07-18 18:00:00,29.04,67.13,43.73,8145.4,outdoor,outdoor_cycle01
2026-07-18 19:00:00,28.61,67.57,42.9,7899.6,outdoor,outdoor_cycle01
2026-07-18 20:00:00,28.43,66.06,42.27,8618.8,outdoor,outdoor_cycle01
2026-07-18 21:00:00,29.01,68.53,41.19,7976.1,outdoor,outdoor_cycle01
2026-07-18 22:00:00,28.36,66.07,39.94,7943.9,outdoor,outdoor_cycle01
2026-07-18 23:00:00,29.71,71.47,38.89,8173.9,outdoor,outdoor_cycle01
2026-07-19 00:00:00,29.12,64.12,38.03,8101.5,outdoor,outdoor_cycle01
2026-07-19 01:00:00,29.1,68.29,36.74,7698.0,outdoor,outdoor_cycle01
2026-07-19 02:00:00,29.79,64.7,35.97,7363.4,outdoor,outdoor_cycle01
2026-07-19 03:00:00,29.78,64.94,35.17,7700.2,outdoor,outdoor_cycle01
